frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll
52,6.0,1542.0,533.0,1712.0,709.0,1601.58,618.33,1628.89,621.31,1606.1,638.46,1602.6,654.57,1624.89,656.15,43.79779052734375,-2.920623779296875,1.5501480102539062
53,7.0,1541.0,533.0,1711.0,709.0,1600.56,618.5,1627.25,621.22,1604.72,638.26,1602.05,654.68,1623.73,656.02,41.995208740234375,-2.7979888916015625,2.3720703125
54,7.0,1542.0,534.0,1710.0,710.0,1600.91,619.14,1626.49,621.53,1603.81,638.65,1602.99,654.97,1623.41,656.23,42.90280151367188,-2.0665283203125,2.8058319091796875
55,5.0,1542.0,534.0,1710.0,709.0,1600.4,619.54,1625.4,621.45,1602.82,638.29,1602.72,655.19,1622.5,656.06,43.22769165039063,-2.9363021850585938,0.5270462036132812
56,2.0,1541.0,534.0,1709.0,709.0,1599.09,619.82,1624.29,621.74,1601.51,638.42,1601.31,655.21,1621.17,656.14,45.07183837890625,-4.391029357910156,-0.7390289306640625
57,3.0,1540.0,535.0,1708.0,709.0,1598.33,620.26,1622.86,621.86,1600.32,638.55,1600.93,655.23,1620.35,655.9,42.83352661132813,-3.9681396484375,-1.8719635009765625
58,3.0,1539.0,535.0,1707.0,709.0,1597.23,620.5,1622.33,622.36,1599.59,638.88,1599.7,655.3,1619.53,656.21,41.8446044921875,-3.0496597290039062,-1.3895416259765625
59,2.0,1538.0,535.0,1707.0,709.0,1596.61,620.69,1622.07,622.39,1599.18,638.77,1598.95,655.36,1619.06,656.19,43.86148071289063,-2.7446823120117188,0.18752288818359367
60,2.0,1537.0,535.0,1706.0,709.0,1595.48,620.4,1621.35,622.6,1598.3,638.68,1597.27,654.79,1618.46,656.07,39.41534423828125,-2.773544311523437,2.0353775024414062
61,2.0,1536.0,536.0,1705.0,709.0,1595.05,619.87,1621.03,622.76,1597.72,638.46,1596.12,654.38,1617.31,656.24,36.255126953125,-1.1992645263671875,4.909034729003906
62,2.0,1536.0,535.0,1704.0,709.0,1594.54,619.62,1620.23,622.55,1597.07,638.09,1595.41,654.04,1616.58,655.94,35.39691162109375,-1.356658935546875,5.9098663330078125
63,2.0,1536.0,535.0,1703.0,709.0,1593.97,619.89,1619.08,622.47,1596.15,638.09,1595.24,654.29,1615.8,655.88,33.152496337890625,-1.2715606689453125,6.4808197021484375
64,3.0,1535.0,536.0,1703.0,708.0,1593.59,620.01,1618.79,622.68,1595.81,638.3,1594.95,654.2,1615.55,655.87,32.75347900390625,-0.107940673828125,6.333160400390625
65,5.0,1535.0,536.0,1703.0,708.0,1593.16,620.4,1618.27,622.92,1595.47,638.32,1594.46,654.15,1615.21,655.71,34.422576904296875,-0.28855133056640625,6.289054870605469
66,6.0,1535.0,536.0,1702.0,708.0,1592.81,621.02,1618.02,623.51,1595.36,638.99,1594.48,654.54,1615.15,656.09,34.855224609375,0.2336654663085937,6.7264556884765625
67,6.0,1535.0,536.0,1702.0,709.0,1592.48,621.67,1617.5,624.16,1594.92,639.68,1594.28,655.11,1614.84,656.64,35.948394775390625,-0.4813079833984375,5.5492095947265625
68,6.0,1534.0,537.0,1701.0,709.0,1592.06,622.08,1617.53,624.66,1594.98,640.33,1593.84,655.44,1614.84,657.07,34.798309326171875,0.411041259765625,4.844810485839844
69,7.0,1534.0,537.0,1701.0,709.0,1592.0,622.39,1616.99,625.01,1594.58,640.42,1593.73,655.61,1614.25,657.25,36.00599670410156,0.9749221801757812,5.3229522705078125
