frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll
23,9.0,1255.0,536.0,1419.0,696.0,1311.61,617.23,1337.06,620.23,1315.97,635.92,1313.43,648.38,1333.39,649.92,32.709930419921875,-29.89683532714844,-0.3986892700195313
24,9.0,1255.0,536.0,1419.0,696.0,1311.91,617.07,1336.64,619.26,1315.82,634.24,1313.75,648.16,1332.51,649.04,32.341781616210945,-29.91889953613281,-0.1550445556640625
25,9.0,1255.0,536.0,1419.0,696.0,1311.7,617.23,1337.01,620.31,1315.9,635.94,1313.39,648.27,1333.33,649.88,32.715850830078125,-29.955581665039066,-0.208770751953125
26,9.0,1256.0,536.0,1419.0,696.0,1312.19,616.77,1336.99,619.11,1316.13,634.14,1314.09,648.07,1332.82,649.05,30.8780517578125,-29.78852844238281,-1.1700592041015625
27,9.0,1255.0,535.0,1419.0,696.0,1311.89,615.61,1337.05,619.14,1315.55,634.47,1313.01,647.28,1332.55,649.24,35.32147216796875,-29.35200500488281,-1.836883544921875
28,9.0,1255.0,533.0,1419.0,694.0,1312.69,615.22,1337.94,619.5,1316.17,633.62,1314.28,646.47,1332.48,649.25,36.05506896972656,-27.614028930664066,-2.8331222534179688
29,9.0,1256.0,533.0,1420.0,694.0,1312.92,614.89,1337.83,619.41,1315.79,633.72,1314.33,646.46,1332.16,649.38,36.26461791992188,-28.14204406738281,-3.1804733276367188
30,9.0,1256.0,534.0,1420.0,695.0,1313.05,614.53,1338.65,618.04,1316.58,633.31,1313.74,646.45,1333.37,648.41,32.65374755859375,-28.71574401855469,-1.1498794555664062
31,9.0,1257.0,534.0,1421.0,694.0,1313.98,614.3,1339.7,617.84,1317.71,632.8,1314.42,645.8,1334.06,647.8,36.04832458496094,-25.048080444335927,-3.3442611694335938
32,9.0,1257.0,534.0,1421.0,694.0,1314.7,614.22,1340.74,617.79,1318.81,632.86,1314.89,645.71,1334.89,647.77,36.71516418457031,-24.094566345214844,-2.867950439453125
33,9.0,1257.0,533.0,1422.0,694.0,1314.92,613.91,1341.12,617.19,1319.16,632.31,1315.26,645.41,1335.37,647.25,37.06317138671875,-24.05498504638672,-3.524749755859375
34,9.0,1258.0,533.0,1422.0,694.0,1315.34,613.99,1341.36,617.02,1319.54,632.05,1315.86,645.47,1335.61,647.13,34.315200805664055,-23.017295837402344,-3.1908721923828125
35,9.0,1258.0,533.0,1422.0,694.0,1315.49,613.72,1341.17,616.63,1319.44,631.83,1316.08,645.31,1335.55,646.86,36.2734375,-22.507164001464844,-2.0139083862304688
36,9.0,1257.0,529.0,1425.0,698.0,1314.75,614.01,1340.26,616.93,1318.05,633.71,1317.73,646.87,1336.55,648.27,36.91960144042969,-18.854965209960934,1.9988250732421875
37,9.0,1256.0,529.0,1425.0,698.0,1314.25,613.87,1340.33,616.95,1317.84,633.84,1317.03,646.9,1336.5,648.46,38.97203063964844,-15.407119750976562,2.812957763671875
38,9.0,1256.0,529.0,1425.0,698.0,1314.54,613.99,1340.28,617.11,1317.96,634.05,1317.38,647.1,1336.62,648.66,38.32408142089844,-15.741325378417967,2.5345916748046875
39,9.0,1256.0,529.0,1425.0,698.0,1314.49,613.44,1340.57,616.83,1318.01,633.74,1317.2,646.59,1336.77,648.37,37.54620361328125,-14.515106201171875,3.842498779296875
40,9.0,1257.0,528.0,1425.0,698.0,1314.74,613.36,1340.43,616.61,1318.02,633.61,1317.59,646.38,1336.86,648.03,36.38131713867188,-15.5540771484375,2.9339675903320312
41,9.0,1257.0,528.0,1425.0,697.0,1314.88,613.0,1340.73,616.21,1318.14,632.87,1317.36,645.76,1336.68,647.41,38.30130004882813,-18.7347412109375,0.5927352905273438
42,9.0,1257.0,527.0,1426.0,697.0,1314.85,612.61,1340.68,615.62,1318.01,632.47,1317.52,645.55,1336.89,647.05,38.76394653320313,-20.01190948486328,-0.04296875
43,9.0,1257.0,527.0,1426.0,697.0,1315.01,612.36,1340.74,615.39,1318.03,632.14,1317.59,645.32,1336.7,646.84,37.465423583984375,-18.642311096191406,0.5622940063476562
44,9.0,1257.0,527.0,1426.0,696.0,1315.54,612.3,1340.64,615.25,1318.28,632.0,1318.37,645.13,1337.0,646.56,34.891983032226555,-18.38471984863281,1.2861099243164062
45,9.0,1257.0,527.0,1426.0,696.0,1315.44,612.02,1340.46,615.27,1317.95,631.93,1317.99,644.89,1336.49,646.56,33.465042114257805,-18.74378967285156,1.2958602905273438
46,9.0,1258.0,527.0,1426.0,696.0,1316.13,611.75,1340.53,615.12,1318.21,631.8,1318.78,644.55,1336.93,646.26,31.17070007324219,-18.637664794921875,-0.8769989013671875
47,9.0,1260.0,529.0,1423.0,693.0,1316.09,611.3,1339.71,613.8,1319.25,629.87,1318.32,643.35,1336.83,644.49,33.238739013671875,-20.25591278076172,-3.6018524169921875
48,9.0,1260.0,529.0,1423.0,693.0,1316.29,611.13,1339.88,613.55,1319.38,629.89,1318.63,643.62,1337.01,644.7,33.17333984375,-19.4781494140625,-3.16387939453125
49,9.0,1260.0,529.0,1423.0,693.0,1316.3,610.81,1340.02,613.12,1319.55,629.52,1318.75,643.32,1337.22,644.33,31.0653076171875,-19.43347930908203,-2.885604858398437
50,9.0,1261.0,528.0,1423.0,693.0,1317.19,611.05,1340.63,612.92,1320.56,628.59,1319.54,643.01,1337.81,643.75,32.702194213867195,-19.23974609375,-2.098091125488281
51,9.0,1260.0,531.0,1425.0,692.0,1316.73,610.39,1340.36,612.18,1319.27,627.76,1318.24,641.95,1337.41,642.63,32.359146118164055,-18.872291564941406,-2.1295394897460938
52,9.0,1261.0,527.0,1423.0,693.0,1317.47,610.47,1340.92,612.22,1320.77,628.01,1319.6,642.73,1337.93,643.4,35.30087280273437,-18.787918090820312,-3.7975997924804688
53,9.0,1261.0,527.0,1423.0,693.0,1317.49,610.1,1340.86,611.95,1320.61,627.57,1319.35,642.34,1337.65,643.09,35.958526611328125,-17.96966552734375,-3.066436767578125
54,9.0,1261.0,527.0,1423.0,693.0,1317.57,610.11,1340.9,611.88,1320.58,627.42,1319.42,642.34,1337.61,643.03,37.2130126953125,-17.540924072265625,-3.23284912109375
55,9.0,1261.0,527.0,1423.0,693.0,1317.65,609.44,1341.2,611.64,1320.39,626.86,1318.72,641.8,1337.16,642.84,38.98341369628906,-15.243682861328125,-1.3712310791015625
56,9.0,1261.0,527.0,1423.0,693.0,1317.7,609.55,1341.52,611.94,1320.44,627.03,1318.36,642.03,1337.0,643.25,40.93408203125,-11.401351928710938,0.3408050537109375
57,9.0,1261.0,527.0,1423.0,693.0,1317.69,609.2,1341.78,611.74,1320.55,626.67,1318.18,641.6,1337.03,642.94,40.622161865234375,-10.021820068359377,1.1367645263671875
58,9.0,1261.0,527.0,1423.0,693.0,1317.76,608.99,1341.91,611.65,1320.52,626.58,1318.12,641.55,1337.03,642.98,39.08892822265625,-7.2524871826171875,2.3233795166015625
59,9.0,1261.0,527.0,1423.0,693.0,1318.1,608.62,1341.78,611.39,1320.47,626.13,1318.2,641.13,1336.78,642.64,38.7957763671875,-6.308326721191406,2.825912475585937
60,9.0,1261.0,527.0,1423.0,692.0,1318.39,607.92,1341.75,610.79,1320.4,625.09,1318.02,640.08,1336.38,641.68,36.8302001953125,-2.9564437866210938,4.2831878662109375
61,9.0,1261.0,527.0,1423.0,691.0,1318.44,607.63,1341.6,610.76,1320.19,625.02,1317.88,639.86,1336.04,641.63,36.62120056152344,-2.8288650512695312,4.730880737304688
62,9.0,1261.0,526.0,1423.0,691.0,1318.38,607.26,1341.54,610.5,1320.03,624.72,1317.67,639.7,1335.78,641.56,37.53224182128906,-3.07806396484375,4.7624359130859375
63,9.0,1259.0,520.0,1427.0,692.0,1317.67,607.28,1342.22,610.92,1318.43,624.67,1317.36,640.61,1335.35,642.64,38.60675048828125,-5.491539001464844,4.298248291015625
64,9.0,1259.0,519.0,1427.0,692.0,1317.85,606.95,1342.17,610.68,1318.34,624.33,1317.24,640.27,1335.06,642.36,37.12429809570313,-4.653778076171875,4.687339782714844
65,9.0,1259.0,519.0,1427.0,691.0,1317.45,606.88,1341.72,610.2,1318.03,623.75,1316.74,640.08,1334.52,641.89,36.51982116699219,-5.303146362304688,4.448753356933594
125,9.0,1261.0,525.0,1424.0,687.0,1317.94,605.97,1341.88,608.13,1320.91,622.8,1318.85,637.12,1337.33,638.18,38.73602294921875,-10.002113342285156,-1.899742126464844
126,9.0,1260.0,525.0,1423.0,687.0,1317.07,605.87,1340.66,608.14,1319.61,622.56,1317.93,636.92,1336.29,638.0,40.99488830566406,-13.174293518066404,-2.9538116455078125
127,-1,1260.0,525.5,1423.0,687.5,1317.0149999999999,606.5899999999999,1340.01,608.81,1319.205,623.3,1318.165,637.655,1335.96,638.6700000000001,40.30205535888672,-14.007366180419922,-2.428436279296875
128,9.0,1260.0,526.0,1423.0,688.0,1316.96,607.31,1339.36,609.48,1318.8,624.04,1318.4,638.39,1335.63,639.34,39.609222412109375,-14.840438842773438,-1.9030609130859373
129,9.0,1260.0,526.0,1422.0,689.0,1316.88,607.8,1339.32,609.73,1319.01,624.4,1318.5,638.97,1335.73,639.77,40.806243896484375,-15.483200073242188,-2.2006988525390625
130,9.0,1260.0,527.0,1422.0,689.0,1316.82,608.42,1339.16,609.91,1319.22,624.78,1318.85,639.54,1335.99,640.01,39.64529418945313,-15.654937744140625,-3.40875244140625
131,9.0,1260.0,527.0,1422.0,689.0,1316.78,608.77,1339.26,610.06,1319.47,625.05,1319.11,639.79,1336.36,640.12,38.73953247070313,-15.277053833007812,-2.3521041870117188
132,9.0,1260.0,527.0,1422.0,689.0,1316.37,609.22,1338.87,610.51,1319.27,625.49,1318.81,640.01,1336.13,640.33,38.53106689453125,-16.437606811523438,-3.770797729492188
133,9.0,1260.0,527.0,1422.0,690.0,1316.37,609.92,1338.71,611.12,1319.28,626.29,1319.12,640.9,1336.3,641.15,38.32704162597656,-17.1326904296875,-3.3665924072265625
134,9.0,1260.0,527.0,1422.0,690.0,1316.1,610.58,1338.35,611.4,1319.25,626.88,1319.43,641.42,1336.55,641.38,33.521804809570305,-17.476974487304688,-3.8974609375
135,9.0,1259.0,527.0,1422.0,691.0,1315.51,611.88,1337.59,612.32,1318.73,628.25,1319.56,642.65,1336.58,642.3,36.857330322265625,-20.48316192626953,-5.6591033935546875
136,9.0,1259.0,528.0,1421.0,692.0,1315.06,612.75,1336.63,612.93,1318.24,628.88,1319.57,643.06,1336.15,642.5,36.20333862304688,-24.07804870605469,-5.915283203125
137,9.0,1258.0,528.0,1421.0,692.0,1314.52,613.73,1335.6,613.88,1317.46,629.98,1319.47,643.92,1335.55,643.3,39.86715698242188,-26.505767822265625,-7.824951171875
138,9.0,1257.0,529.0,1422.0,690.0,1313.48,611.81,1336.06,612.69,1316.07,628.75,1318.32,642.23,1335.07,642.05,40.30218505859375,-31.111351013183594,-13.021087646484375
139,9.0,1257.0,529.0,1421.0,690.0,1313.2,611.95,1335.79,613.06,1315.9,629.17,1318.01,642.26,1334.8,642.25,37.44479370117188,-32.70366668701172,-12.470787048339846
140,9.0,1257.0,529.0,1421.0,689.0,1312.83,612.63,1334.46,613.57,1315.08,629.77,1318.34,642.56,1334.35,642.36,35.46318054199219,-33.099884033203125,-10.838386535644533
141,9.0,1257.0,530.0,1421.0,690.0,1312.62,612.62,1333.98,613.7,1314.58,629.8,1317.96,642.64,1333.74,642.54,37.46072387695313,-33.92181396484375,-12.990577697753904
142,9.0,1257.0,529.0,1420.0,689.0,1312.64,612.4,1333.35,613.77,1314.14,629.75,1318.05,642.33,1333.3,642.43,37.38569641113281,-33.73822784423828,-13.445404052734375
143,9.0,1257.0,530.0,1420.0,689.0,1312.65,612.55,1332.13,613.85,1313.3,629.68,1318.24,642.4,1332.57,642.39,36.2841796875,-34.06658935546875,-12.26483917236328
144,9.0,1256.0,529.0,1419.0,690.0,1312.5,612.14,1331.75,613.42,1312.59,629.28,1317.5,642.57,1331.74,642.55,32.491989135742195,-35.43815612792969,-10.394035339355467
145,9.0,1256.0,529.0,1418.0,690.0,1312.48,611.6,1330.98,613.1,1312.02,628.7,1317.13,642.03,1330.89,642.15,37.32307434082031,-33.51351928710937,-10.10601806640625
146,9.0,1256.0,529.0,1418.0,690.0,1312.3,611.46,1330.45,612.59,1311.38,628.04,1316.87,642.29,1329.83,642.14,45.72955322265625,-35.60968780517578,-12.393341064453125
147,9.0,1255.0,528.0,1417.0,689.0,1312.09,610.89,1329.73,612.16,1310.63,627.41,1316.25,641.92,1328.84,641.88,49.37887573242188,-30.90003967285156,-11.642967224121096
148,9.0,1256.0,528.0,1416.0,690.0,1312.39,611.42,1329.55,612.54,1311.06,627.27,1315.66,641.42,1329.22,641.34,53.87506103515625,-30.38672637939453,-11.851699829101562
149,9.0,1255.0,528.0,1417.0,689.0,1312.1,609.7,1329.22,611.41,1309.86,626.39,1315.55,641.0,1328.0,641.3,55.77256774902344,-27.401336669921875,-13.020286560058596
150,9.0,1255.0,528.0,1416.0,690.0,1312.03,610.37,1329.03,611.52,1310.3,626.26,1314.98,640.64,1328.53,640.55,58.88348388671875,-24.40704345703125,-9.191390991210938
151,9.0,1255.0,527.0,1416.0,688.0,1311.98,608.56,1329.11,609.8,1309.47,624.6,1315.05,640.13,1327.14,640.15,61.02993774414063,-22.376983642578125,-6.64849853515625
152,9.0,1255.0,526.0,1416.0,688.0,1312.16,607.86,1329.38,609.45,1309.66,624.05,1314.88,639.42,1327.11,639.72,61.53009033203125,-22.130958557128906,-10.1387939453125
153,9.0,1255.0,526.0,1416.0,688.0,1312.36,607.31,1328.89,608.82,1309.16,623.3,1314.67,638.96,1326.37,639.2,61.10867309570313,-19.15758514404297,-7.59686279296875
154,9.0,1255.0,526.0,1416.0,688.0,1311.91,607.85,1329.53,609.12,1309.89,623.16,1313.64,638.17,1327.53,638.18,57.53396606445313,-17.546737670898438,-7.1230010986328125
155,9.0,1255.0,525.0,1416.0,687.0,1312.41,606.78,1329.98,608.58,1309.86,622.39,1313.59,637.67,1327.2,638.05,59.87588500976562,-17.1292724609375,-8.126480102539062
156,9.0,1255.0,525.0,1416.0,687.0,1312.31,606.44,1329.91,608.28,1309.68,622.33,1313.57,637.64,1327.34,638.04,58.51460266113281,-18.07012939453125,-8.668731689453125
157,9.0,1256.0,525.0,1417.0,687.0,1312.44,607.01,1330.05,608.5,1310.26,622.79,1314.25,637.48,1328.3,637.62,57.09700012207031,-18.9560546875,-9.720451354980467
158,9.0,1256.0,525.0,1417.0,687.0,1312.42,606.86,1330.2,608.27,1310.38,622.6,1314.23,637.52,1328.31,637.61,60.50991821289063,-18.337921142578125,-10.717269897460938
159,9.0,1256.0,524.0,1417.0,686.0,1313.1,606.02,1329.78,607.6,1309.79,622.33,1315.83,637.93,1327.55,638.19,60.38990783691406,-19.12061309814453,-13.180374145507812
160,9.0,1256.0,524.0,1417.0,687.0,1312.94,605.87,1329.99,607.49,1309.75,622.29,1315.54,637.98,1327.54,638.29,60.30836486816406,-18.3829345703125,-12.645248413085938
161,9.0,1256.0,524.0,1417.0,687.0,1312.98,605.97,1330.18,607.53,1309.96,622.33,1315.71,637.99,1327.81,638.24,59.27751159667969,-18.80220031738281,-13.245529174804688
162,9.0,1256.0,524.0,1417.0,686.0,1313.13,605.93,1330.21,607.55,1310.03,622.32,1315.77,637.95,1327.76,638.24,60.20118713378906,-18.581756591796875,-13.656654357910154
163,9.0,1256.0,524.0,1417.0,686.0,1313.11,605.97,1330.38,607.6,1310.1,622.21,1315.72,637.94,1327.74,638.25,60.7054443359375,-18.455650329589844,-15.890533447265625
164,9.0,1256.0,524.0,1417.0,686.0,1312.89,605.91,1330.27,607.52,1310.02,622.15,1315.51,637.69,1327.8,638.0,58.79200744628906,-19.14936828613281,-16.211593627929688
165,9.0,1256.0,524.0,1417.0,686.0,1313.05,605.95,1330.32,607.63,1310.07,622.14,1315.62,637.64,1327.78,638.0,59.66322326660156,-17.840713500976562,-14.706497192382812
166,9.0,1256.0,524.0,1417.0,686.0,1313.0,605.97,1330.35,607.62,1310.06,622.18,1315.59,637.75,1327.85,638.08,58.08428955078125,-17.915428161621094,-14.393951416015625
167,9.0,1256.0,524.0,1418.0,686.0,1313.06,606.06,1330.55,607.81,1310.15,622.34,1315.52,637.84,1327.83,638.25,56.84661865234375,-19.93426513671875,-17.522994995117188
168,9.0,1256.0,525.0,1417.0,686.0,1313.16,606.27,1330.6,608.02,1310.33,622.41,1315.55,637.62,1328.02,638.04,56.79747009277344,-18.221420288085934,-14.229011535644533
169,-1,1256.0,525.0,1417.0,685.5,1313.125,606.245,1330.63,608.035,1310.4299999999998,622.45,1315.69,637.585,1327.9,638.035,55.78770446777344,-16.840248107910156,-9.686256408691406
170,8.0,1256.0,525.0,1417.0,685.0,1313.09,606.22,1330.66,608.05,1310.53,622.49,1315.83,637.55,1327.78,638.03,54.77793884277344,-15.459075927734375,-5.143501281738281
171,-1,1256.5,525.0,1417.5,685.0,1313.4699999999998,606.3199999999999,1331.0149999999999,608.03,1310.8899999999999,622.3050000000001,1316.2649999999999,637.355,1328.295,637.74,50.25383758544922,-19.11004638671875,-8.68471908569336
172,9.0,1257.0,525.0,1418.0,685.0,1313.85,606.42,1331.37,608.01,1311.25,622.12,1316.7,637.16,1328.81,637.45,45.729736328125,-22.761016845703125,-12.225936889648438
173,9.0,1257.0,525.0,1418.0,685.0,1314.0,606.51,1332.21,608.45,1311.82,622.1,1316.6,637.02,1329.16,637.61,49.35018920898438,-19.52349090576172,-10.833999633789062
174,-1,1257.2857142857142,525.1428571428571,1418.2857142857142,685.0,1314.4014285714286,606.4214285714286,1332.7085714285715,608.4057142857143,1312.4414285714286,622.0242857142857,1316.7757142857142,636.8528571428571,1329.6128571428571,637.4914285714286,47.845622471400674,-19.804278782435826,-10.23105948311942
175,-1,1257.5714285714287,525.2857142857143,1418.5714285714287,685.0,1314.8028571428572,606.3328571428572,1333.2071428571428,608.3614285714286,1313.0628571428572,621.9485714285714,1316.9514285714286,636.6857142857143,1330.0657142857144,637.3728571428571,46.34105573381697,-20.085066659109934,-9.628119332449776
176,-1,1257.857142857143,525.4285714285714,1418.857142857143,685.0,1315.2042857142858,606.2442857142858,1333.7057142857143,608.3171428571429,1313.6842857142858,621.8728571428571,1317.1271428571429,636.5185714285715,1330.5185714285715,637.2542857142857,44.836488996233264,-20.36585453578404,-9.025179181780134
177,-1,1258.142857142857,525.5714285714286,1419.142857142857,685.0,1315.6057142857142,606.1557142857142,1334.2042857142858,608.2728571428571,1314.3057142857142,621.797142857143,1317.302857142857,636.3514285714285,1330.9714285714285,637.1357142857142,43.331922258649556,-20.646642412458146,-8.422239031110491
178,-1,1258.4285714285713,525.7142857142857,1419.4285714285713,685.0,1316.0071428571428,606.0671428571428,1334.7028571428573,608.2285714285714,1314.9271428571428,621.7214285714286,1317.4785714285713,636.1842857142857,1331.4242857142856,637.0171428571429,41.82735552106585,-20.927430289132253,-7.819298880440848
179,-1,1258.7142857142858,525.8571428571429,1419.7142857142858,685.0,1316.4085714285713,605.9785714285714,1335.2014285714286,608.1842857142857,1315.5485714285714,621.6457142857143,1317.6542857142856,636.0171428571429,1331.8771428571429,636.8985714285714,40.322788783482146,-21.20821816580636,-7.216358729771205
180,9.0,1259.0,526.0,1420.0,685.0,1316.81,605.89,1335.7,608.14,1316.17,621.57,1317.83,635.85,1332.33,636.78,38.81822204589844,-21.48900604248047,-6.6134185791015625
181,9.0,1259.0,526.0,1421.0,685.0,1316.96,605.79,1336.08,608.25,1316.37,621.55,1317.78,635.67,1332.44,636.76,35.103302001953125,-21.078170776367188,-5.494377136230469
182,9.0,1260.0,525.0,1421.0,685.0,1317.31,605.77,1336.55,608.28,1316.88,621.82,1318.39,635.75,1333.06,636.87,40.35064697265625,-19.578887939453125,-4.379119873046875
183,8.0,1261.0,526.0,1423.0,684.0,1317.27,605.67,1336.79,607.49,1315.52,621.16,1317.77,635.55,1332.48,636.17,28.68296813964844,-24.38605499267578,-3.3763427734375
184,8.0,1261.0,526.0,1423.0,684.0,1317.34,605.57,1337.0,607.36,1315.72,621.05,1317.8,635.53,1332.55,636.14,30.03948974609375,-23.208770751953125,-3.6165390014648438
185,8.0,1261.0,526.0,1423.0,684.0,1317.4,605.42,1337.34,607.41,1315.74,621.01,1317.49,635.47,1332.53,636.23,30.295318603515625,-22.413719177246094,-3.3941802978515625
186,8.0,1261.0,526.0,1424.0,684.0,1317.68,605.33,1337.43,607.21,1315.85,620.86,1317.73,635.42,1332.68,636.11,29.758819580078125,-23.45989227294922,-3.953201293945313
187,8.0,1261.0,526.0,1424.0,684.0,1317.91,605.18,1337.56,607.18,1316.0,620.81,1317.89,635.31,1332.75,636.08,29.866470336914066,-24.05206298828125,-5.0216064453125
188,-1,1261.0,526.0,1424.0,684.0,1317.92,605.16,1337.65,607.18,1316.025,620.8199999999999,1317.9050000000002,635.355,1332.7849999999999,636.1400000000001,29.39069366455078,-23.985687255859375,-4.994781494140625
189,8.0,1261.0,526.0,1424.0,684.0,1317.93,605.14,1337.74,607.18,1316.05,620.83,1317.92,635.4,1332.82,636.2,28.9149169921875,-23.9193115234375,-4.96795654296875
190,8.0,1261.0,526.0,1424.0,684.0,1318.03,605.09,1337.71,607.16,1316.05,620.82,1317.98,635.33,1332.81,636.14,28.82379150390625,-23.945831298828125,-5.132835388183594
191,8.0,1261.0,526.0,1424.0,684.0,1317.92,605.36,1337.82,607.36,1316.23,621.16,1318.15,635.64,1333.29,636.41,28.71452331542969,-24.99143218994141,-5.9801483154296875
192,8.0,1261.0,525.0,1422.0,685.0,1317.98,605.97,1337.69,608.72,1317.61,622.46,1319.33,636.18,1334.05,637.48,33.280929565429695,-21.71221160888672,-5.244155883789063
193,8.0,1261.0,526.0,1422.0,685.0,1318.09,606.21,1337.53,608.74,1317.67,622.6,1319.71,636.56,1334.12,637.67,30.998748779296875,-23.22157287597656,-5.9758453369140625
194,8.0,1261.0,526.0,1422.0,685.0,1318.06,606.31,1337.63,608.85,1317.73,622.6,1319.53,636.54,1334.07,637.67,31.26176452636719,-22.623519897460927,-5.734855651855469
195,8.0,1261.0,526.0,1422.0,686.0,1318.04,606.71,1337.5,609.05,1317.68,622.87,1319.47,637.0,1333.94,638.0,30.34506225585937,-21.26214599609375,-5.5536041259765625
196,8.0,1261.0,526.0,1422.0,686.0,1317.91,606.87,1337.48,608.98,1317.77,622.94,1319.52,637.13,1334.18,637.96,30.950942993164066,-21.19866943359375,-5.9355010986328125
197,8.0,1261.0,527.0,1422.0,686.0,1317.97,606.87,1337.76,609.16,1317.82,622.89,1319.19,637.15,1334.04,638.14,28.11996459960937,-23.571144104003906,-6.263214111328125
198,8.0,1261.0,527.0,1422.0,686.0,1318.14,607.45,1337.61,609.57,1317.91,623.39,1319.65,637.49,1334.23,638.35,30.20930480957031,-24.30607604980469,-5.937721252441406
199,8.0,1261.0,527.0,1421.0,686.0,1318.13,607.3,1337.62,609.41,1317.99,623.23,1319.59,637.43,1334.2,638.29,30.494384765625,-22.460594177246094,-6.256744384765625
200,8.0,1261.0,527.0,1421.0,686.0,1317.85,607.65,1337.57,609.79,1317.92,623.52,1319.43,637.47,1334.18,638.37,34.7198486328125,-22.18930053710937,-6.1909942626953125
