frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll
10,2.0,1261.0,796.0,1470.0,1009.0,1321.46,894.9,1354.42,900.75,1320.96,927.49,1329.7,946.98,1354.57,949.8,39.187896728515625,-42.18699645996094,-19.29090881347656
11,1.0,1261.0,796.0,1470.0,1009.0,1321.46,894.95,1354.32,900.72,1320.94,927.49,1329.78,946.99,1354.6,949.74,39.14694213867188,-42.13884735107422,-19.207786560058594
12,1.0,1261.0,796.0,1470.0,1009.0,1321.42,894.9,1354.3,900.7,1320.88,927.52,1329.75,947.0,1354.62,949.77,39.22125244140625,-42.16758728027344,-19.234336853027344
13,2.0,1261.0,796.0,1470.0,1009.0,1321.43,894.9,1354.3,900.71,1320.88,927.52,1329.75,946.99,1354.61,949.77,39.2215576171875,-42.16807556152344,-19.232276916503906
14,1.0,1261.0,796.0,1470.0,1009.0,1321.43,894.9,1354.29,900.71,1320.88,927.52,1329.76,946.99,1354.62,949.76,39.2215576171875,-42.16807556152344,-19.232276916503906
15,1.0,1261.0,796.0,1470.0,1009.0,1321.42,894.9,1354.29,900.7,1320.87,927.52,1329.74,947.0,1354.61,949.77,39.2215576171875,-42.168067932128906,-19.23226928710937
16,1.0,1261.0,796.0,1470.0,1009.0,1321.43,894.9,1354.3,900.7,1320.88,927.52,1329.75,946.99,1354.61,949.77,39.2218017578125,-42.16823959350586,-19.232688903808594
17,2.0,1261.0,796.0,1470.0,1009.0,1321.43,894.9,1354.3,900.7,1320.88,927.52,1329.76,946.99,1354.62,949.76,39.2218017578125,-42.16823959350586,-19.232688903808594
18,1.0,1261.0,796.0,1470.0,1009.0,1321.43,894.9,1354.3,900.7,1320.88,927.52,1329.76,946.99,1354.62,949.76,39.2218017578125,-42.16823959350586,-19.232688903808594
19,2.0,1261.0,796.0,1470.0,1009.0,1321.43,894.9,1354.3,900.7,1320.88,927.52,1329.75,946.99,1354.61,949.77,39.2218017578125,-42.16823959350586,-19.232688903808594
20,1.0,1261.0,796.0,1470.0,1009.0,1321.42,894.89,1354.3,900.7,1320.88,927.52,1329.73,947.0,1354.61,949.78,39.223876953125,-42.162940979003906,-19.23278045654297
21,1.0,1261.0,796.0,1470.0,1009.0,1321.34,894.91,1354.27,900.71,1320.84,927.53,1329.67,947.01,1354.59,949.79,39.22222900390625,-42.17785263061523,-19.241531372070312
22,1.0,1261.0,796.0,1470.0,1009.0,1321.38,894.89,1354.3,900.7,1320.85,927.51,1329.68,947.0,1354.59,949.77,39.219329833984375,-42.162147521972656,-19.206756591796875
23,2.0,1262.0,796.0,1471.0,1008.0,1322.43,895.33,1357.59,903.47,1322.14,927.97,1327.96,946.94,1353.67,951.59,37.537109375,-39.817054748535156,-14.872940063476562
24,1.0,1262.0,796.0,1471.0,1008.0,1323.03,895.74,1357.47,903.83,1322.35,928.44,1328.82,947.63,1353.51,952.21,36.69146728515625,-39.56164169311523,-14.7384033203125
25,1.0,1262.0,796.0,1471.0,1008.0,1322.78,896.11,1358.03,904.19,1322.61,928.58,1328.43,947.66,1353.76,952.28,36.30821228027344,-39.69573974609375,-14.323127746582033
26,1.0,1262.0,796.0,1472.0,1008.0,1322.74,896.22,1358.28,904.03,1322.84,928.73,1328.72,948.18,1354.02,952.61,35.51100158691406,-38.390472412109375,-13.985183715820312
27,1.0,1263.0,796.0,1472.0,1008.0,1323.41,895.8,1359.33,903.75,1323.8,928.21,1328.96,947.56,1354.88,952.13,34.8017578125,-37.74567413330078,-13.662429809570312
28,1.0,1263.0,795.0,1472.0,1008.0,1323.76,895.47,1360.5,903.6,1324.59,928.13,1329.17,947.76,1355.47,952.51,34.788162231445305,-36.6409912109375,-13.756919860839846
29,2.0,1263.0,796.0,1473.0,1008.0,1324.36,895.96,1361.63,903.93,1325.46,927.95,1329.19,947.48,1356.16,952.16,33.86376953125,-37.5106315612793,-12.933670043945312
30,2.0,1263.0,796.0,1473.0,1008.0,1324.27,895.83,1362.11,903.9,1325.68,927.98,1329.05,947.34,1356.62,952.11,32.897125244140625,-37.0074577331543,-13.220916748046875
31,2.0,1263.0,796.0,1473.0,1009.0,1324.32,896.13,1362.48,903.93,1326.24,928.08,1329.17,947.52,1356.98,952.12,32.5782470703125,-38.16722106933594,-13.626457214355467
32,2.0,1263.0,795.0,1474.0,1008.0,1323.69,895.54,1362.9,903.63,1326.22,928.26,1328.79,947.12,1357.75,951.93,32.156204223632805,-35.38513946533203,-13.163352966308596
33,2.0,1263.0,795.0,1474.0,1008.0,1324.31,895.54,1363.16,903.8,1326.55,928.48,1329.19,947.05,1357.93,952.0,31.971450805664066,-34.54907989501953,-12.66571044921875
34,2.0,1263.0,794.0,1475.0,1009.0,1324.9,894.67,1364.45,903.15,1327.84,928.5,1330.4,946.77,1360.02,951.87,31.95654296875,-36.235260009765625,-13.794265747070312
35,2.0,1264.0,794.0,1475.0,1009.0,1325.66,894.1,1365.69,902.99,1328.73,928.27,1330.57,946.54,1360.79,951.99,33.1053466796875,-34.86392974853516,-12.786224365234375
36,1.0,1267.0,794.0,1475.0,1008.0,1327.92,894.27,1365.92,902.02,1330.0,927.61,1334.1,946.1,1362.69,951.02,33.99740600585937,-31.537017822265625,-12.636680603027346
37,1.0,1267.0,794.0,1475.0,1008.0,1327.44,893.85,1366.29,901.84,1330.01,927.66,1333.52,945.71,1363.04,950.84,34.145538330078125,-32.04399871826172,-12.373046875
38,1.0,1267.0,793.0,1475.0,1007.0,1328.01,893.71,1366.43,901.69,1330.33,927.52,1334.22,945.4,1363.58,950.51,34.459442138671875,-31.461875915527344,-11.987869262695312
39,1.0,1267.0,793.0,1475.0,1008.0,1327.91,893.32,1367.01,901.47,1330.47,927.37,1333.74,945.57,1363.48,950.85,34.249771118164055,-32.534561157226555,-12.653244018554688
40,1.0,1268.0,793.0,1475.0,1008.0,1328.08,893.39,1367.12,901.46,1330.6,927.46,1333.82,945.57,1363.72,950.8,34.929168701171875,-30.308120727539066,-11.482566833496096
41,1.0,1268.0,793.0,1475.0,1008.0,1327.99,893.41,1367.08,901.57,1330.45,927.48,1333.68,945.51,1363.59,950.8,34.801055908203125,-30.20565795898437,-11.804275512695312
42,1.0,1268.0,793.0,1475.0,1008.0,1328.08,893.53,1367.37,901.8,1330.77,927.79,1333.9,945.67,1363.87,951.03,34.474563598632805,-30.148468017578125,-12.166183471679688
43,1.0,1268.0,794.0,1475.0,1007.0,1328.13,893.6,1367.24,901.47,1330.84,927.39,1333.91,945.82,1363.52,950.89,34.830245971679695,-31.229019165039066,-12.599647521972654
44,2.0,1268.0,793.0,1475.0,1007.0,1328.35,894.0,1366.31,901.21,1330.48,927.21,1334.97,946.01,1363.6,950.52,34.658660888671875,-31.77265930175781,-12.874526977539062
45,2.0,1268.0,793.0,1475.0,1007.0,1328.13,893.82,1366.0,900.75,1330.34,926.98,1335.06,946.05,1363.62,950.34,34.855743408203125,-32.30599975585937,-13.77557373046875
46,2.0,1268.0,793.0,1475.0,1007.0,1328.37,893.2,1366.7,900.9,1330.6,927.1,1335.04,945.29,1364.07,950.19,34.791763305664055,-32.29029083251953,-13.73955535888672
47,2.0,1268.0,793.0,1475.0,1007.0,1328.29,893.23,1366.63,900.73,1330.56,927.09,1335.07,945.52,1364.11,950.27,34.824874877929695,-32.55584716796875,-14.184463500976562
48,2.0,1268.0,793.0,1475.0,1007.0,1328.06,893.46,1366.55,900.95,1330.56,927.43,1334.95,945.53,1364.39,950.27,35.575347900390625,-32.510772705078125,-14.097419738769533
49,2.0,1268.0,793.0,1475.0,1007.0,1328.25,893.84,1366.32,900.68,1330.61,927.04,1334.84,945.8,1363.9,950.08,35.52058410644531,-31.56181335449219,-13.91059112548828
50,2.0,1268.0,793.0,1475.0,1008.0,1328.51,893.72,1366.11,901.05,1330.45,927.14,1334.76,945.6,1363.49,950.23,35.19429016113281,-31.05988311767578,-13.632057189941404
51,2.0,1267.0,793.0,1474.0,1007.0,1327.55,893.5,1365.63,900.66,1330.17,927.07,1334.39,945.44,1363.55,949.94,34.785308837890625,-31.83409118652344,-14.797737121582033
52,2.0,1267.0,794.0,1474.0,1008.0,1327.14,894.08,1364.79,900.79,1329.63,927.22,1334.38,946.03,1363.15,950.16,35.169479370117195,-30.78308868408203,-15.609619140625
53,2.0,1266.0,794.0,1474.0,1008.0,1326.62,894.36,1364.47,900.73,1329.46,927.47,1334.29,946.39,1363.32,950.26,34.514190673828125,-32.55930328369141,-15.62158203125
54,1.0,1265.0,791.0,1476.0,1010.0,1327.51,893.64,1366.17,900.02,1331.36,927.34,1335.27,946.41,1365.19,949.88,33.240707397460945,-34.772323608398445,-16.746475219726562
55,1.0,1265.0,791.0,1476.0,1010.0,1326.82,893.26,1365.68,899.92,1330.52,927.15,1334.27,946.42,1364.13,950.11,32.788589477539055,-35.072738647460945,-17.676612854003906
56,1.0,1264.0,791.0,1476.0,1010.0,1326.32,892.46,1364.61,898.86,1329.57,926.11,1333.73,945.68,1363.41,949.14,33.159637451171875,-35.60175704956055,-18.90512084960937
57,1.0,1264.0,791.0,1475.0,1009.0,1325.56,891.6,1364.09,898.49,1328.41,925.3,1331.87,944.91,1361.78,948.78,34.14404296875,-35.222442626953125,-19.04722595214844
58,1.0,1264.0,791.0,1474.0,1009.0,1324.6,891.52,1363.07,898.49,1327.17,925.21,1330.97,945.24,1360.44,949.15,34.5111083984375,-34.453689575195305,-18.399810791015625
59,3.0,1263.0,791.0,1474.0,1008.0,1324.71,890.65,1362.38,898.17,1326.25,924.36,1330.34,944.53,1358.89,948.85,34.034652709960945,-35.069808959960945,-18.286888122558594
60,3.0,1260.0,786.0,1468.0,1006.0,1322.59,892.04,1361.91,897.48,1326.84,924.76,1328.91,943.69,1359.04,946.69,33.16619873046875,-35.35907745361328,-16.451828002929688
61,5.0,1260.0,786.0,1467.0,1005.0,1322.63,892.04,1361.57,897.32,1326.56,924.42,1328.78,943.55,1358.54,946.43,32.86019897460937,-34.95891571044922,-16.696701049804688
62,4.0,1260.0,786.0,1468.0,1005.0,1322.35,891.23,1362.46,896.7,1327.19,924.06,1328.84,942.58,1359.69,945.64,33.2310791015625,-35.95483016967773,-17.4305419921875
63,5.0,1260.0,786.0,1468.0,1004.0,1322.81,891.23,1362.79,896.14,1328.0,923.71,1330.02,942.28,1360.66,944.91,31.97174072265625,-33.988143920898445,-16.366828918457028
64,2.0,1261.0,785.0,1468.0,1003.0,1323.94,890.25,1363.11,895.97,1328.21,923.29,1330.26,940.99,1360.23,944.26,31.06451416015625,-33.34864044189453,-15.866714477539062
65,4.0,1262.0,786.0,1469.0,1002.0,1324.61,889.89,1363.77,895.98,1328.62,922.94,1330.53,941.04,1360.06,944.59,32.056900024414055,-31.234962463378906,-14.97809600830078
66,2.0,1262.0,785.0,1469.0,1002.0,1324.63,889.63,1364.58,895.61,1329.01,922.92,1330.55,940.94,1360.75,944.43,31.220947265625,-31.08607482910156,-14.377059936523438
67,2.0,1262.0,785.0,1470.0,1002.0,1324.99,889.74,1364.93,895.58,1329.57,922.99,1331.22,940.6,1361.63,943.99,31.63363647460937,-30.54701995849609,-14.464454650878904
68,1.0,1262.0,785.0,1470.0,1003.0,1325.14,889.59,1365.41,895.5,1329.81,922.96,1331.2,940.79,1361.8,944.26,30.54228210449219,-31.19945526123047,-13.958541870117188
69,2.0,1262.0,786.0,1470.0,1002.0,1325.24,889.68,1365.84,895.55,1330.14,922.77,1331.13,940.54,1362.01,943.98,30.871810913085927,-30.767852783203125,-13.708908081054688
70,1.0,1262.0,785.0,1470.0,1002.0,1325.28,889.55,1366.42,895.8,1330.51,923.18,1330.99,940.05,1362.45,943.8,31.219512939453125,-29.65951538085937,-13.662445068359375
71,1.0,1262.0,785.0,1470.0,1002.0,1325.51,889.72,1366.24,895.78,1330.54,923.18,1331.22,940.08,1362.64,943.69,31.29183959960937,-29.84162902832031,-13.605705261230467
72,2.0,1262.0,785.0,1470.0,1002.0,1325.48,889.59,1366.4,895.85,1330.52,923.23,1331.17,939.84,1362.95,943.59,31.58306884765625,-29.587387084960927,-13.171295166015625
73,1.0,1262.0,785.0,1471.0,1003.0,1325.3,889.34,1366.51,895.94,1330.39,923.16,1330.68,939.79,1362.69,943.79,31.99444580078125,-29.46381378173828,-13.167495727539062
74,1.0,1261.0,785.0,1470.0,1003.0,1324.76,889.36,1366.9,895.84,1330.35,922.98,1329.83,940.35,1362.16,944.3,30.97006225585937,-28.00433349609375,-12.16497802734375
75,1.0,1261.0,785.0,1470.0,1003.0,1324.72,888.81,1367.26,895.87,1330.25,922.64,1328.74,940.27,1361.17,944.7,31.07432556152344,-27.83322906494141,-12.255157470703125
76,1.0,1260.0,785.0,1470.0,1003.0,1324.59,888.88,1367.1,896.17,1330.0,922.77,1328.43,940.36,1360.68,944.97,30.21693420410156,-27.276824951171875,-11.71833038330078
77,1.0,1260.0,786.0,1470.0,1004.0,1324.71,888.41,1367.16,896.09,1330.06,922.66,1328.54,940.42,1360.7,945.31,30.125244140625,-27.2435302734375,-9.992050170898438
78,2.0,1260.0,786.0,1470.0,1004.0,1324.78,888.66,1367.35,896.51,1330.31,923.0,1328.22,940.22,1360.85,945.25,30.066635131835927,-26.69428253173828,-9.855995178222656
79,1.0,1260.0,785.0,1470.0,1004.0,1324.53,888.68,1367.1,896.42,1329.93,923.06,1328.02,940.3,1360.93,945.24,30.294921875,-25.655784606933594,-10.537887573242188
80,2.0,1260.0,785.0,1470.0,1005.0,1324.79,888.82,1367.54,896.81,1330.2,923.29,1327.73,940.46,1360.9,945.59,30.138824462890625,-26.068702697753906,-9.856674194335938
81,1.0,1260.0,785.0,1470.0,1005.0,1325.31,889.03,1368.57,897.33,1331.13,923.76,1327.65,940.4,1361.27,945.83,30.5865478515625,-25.783546447753906,-9.824378967285156
82,2.0,1260.0,785.0,1470.0,1005.0,1325.42,889.08,1369.1,897.33,1331.49,923.96,1327.67,940.65,1361.89,946.06,30.71881103515625,-25.1053466796875,-9.904052734375
83,2.0,1262.0,792.0,1474.0,1008.0,1325.7,890.92,1369.04,899.94,1331.49,925.32,1328.65,943.14,1362.89,948.97,29.733184814453125,-26.969985961914066,-9.1710205078125
84,0.0,1263.0,793.0,1474.0,1006.0,1325.77,891.19,1369.29,900.79,1331.61,926.14,1328.42,943.33,1361.78,949.92,28.611831665039066,-24.2528076171875,-6.984588623046875
85,0.0,1265.0,792.0,1474.0,1006.0,1327.6,891.15,1372.21,901.14,1334.0,926.48,1329.17,943.11,1363.66,950.12,30.3939208984375,-22.19189453125,-5.9978179931640625
86,0.0,1266.0,793.0,1475.0,1006.0,1329.37,890.66,1373.42,900.87,1335.19,926.06,1330.75,942.94,1364.62,950.1,29.7945556640625,-22.77201843261719,-4.497329711914063
87,0.0,1266.0,793.0,1476.0,1006.0,1329.78,890.68,1374.61,901.35,1336.25,926.52,1330.76,942.22,1366.02,949.79,29.299346923828125,-21.24834442138672,-3.2029037475585938
88,0.0,1266.0,792.0,1477.0,1006.0,1331.41,890.64,1377.52,902.16,1338.91,926.95,1331.4,941.96,1367.51,950.29,29.10662841796875,-19.888442993164066,-2.4464035034179688
89,0.0,1268.0,792.0,1478.0,1006.0,1332.85,890.63,1378.62,902.58,1339.78,926.98,1332.56,941.64,1368.21,950.3,29.81353759765625,-19.22376251220703,-1.8276443481445312
90,0.0,1269.0,792.0,1479.0,1008.0,1334.78,890.8,1380.3,902.66,1341.6,927.12,1333.84,942.01,1369.91,950.66,29.755889892578125,-21.07334899902344,-0.3568954467773437
91,0.0,1271.0,790.0,1481.0,1007.0,1336.52,891.62,1382.21,903.41,1343.33,927.47,1335.56,941.96,1371.52,950.61,30.097625732421875,-22.65663146972656,0.3394012451171875
92,0.0,1272.0,791.0,1482.0,1009.0,1338.01,892.45,1383.86,904.14,1344.86,928.03,1336.59,943.2,1372.41,951.79,29.72035217285156,-23.94465637207031,1.5437469482421875
93,0.0,1273.0,792.0,1483.0,1009.0,1340.05,892.95,1384.91,905.68,1346.18,930.41,1340.15,943.59,1374.88,952.97,29.555816650390625,-24.91981506347656,2.54083251953125
94,0.0,1275.0,794.0,1484.0,1010.0,1341.6,893.07,1386.68,905.92,1347.91,930.26,1341.05,944.03,1375.99,953.59,29.102752685546875,-25.44346618652344,3.3527984619140625
95,0.0,1275.0,794.0,1485.0,1011.0,1342.54,893.43,1387.39,906.49,1348.52,930.93,1341.7,944.39,1376.9,954.1,29.44181823730469,-26.23109436035156,4.1702728271484375
96,0.0,1277.0,794.0,1486.0,1012.0,1343.52,893.21,1387.93,906.91,1348.85,931.14,1342.14,943.87,1377.69,954.06,28.68548583984375,-26.720474243164066,3.689956665039064
97,0.0,1277.0,794.0,1487.0,1012.0,1344.39,893.6,1388.37,907.69,1349.04,931.48,1342.49,943.49,1378.26,953.95,27.93110656738281,-26.806114196777344,3.9344558715820312
98,0.0,1277.0,794.0,1487.0,1013.0,1344.75,893.8,1388.77,908.02,1349.55,931.87,1342.72,943.56,1378.83,954.12,27.68798828125,-27.330810546875,4.022987365722656
99,0.0,1277.0,795.0,1488.0,1013.0,1345.53,893.61,1389.37,908.83,1349.98,932.52,1342.64,943.11,1378.79,954.47,27.40102386474609,-27.29630279541016,4.31256103515625
100,0.0,1278.0,795.0,1487.0,1013.0,1346.02,893.93,1389.59,908.97,1350.27,932.05,1342.72,943.34,1378.58,954.59,27.32421112060547,-27.04862976074219,4.0843505859375
101,0.0,1277.0,795.0,1487.0,1013.0,1345.25,893.99,1389.14,908.99,1349.98,932.88,1342.55,943.28,1378.85,954.46,27.88538360595703,-27.0130615234375,4.219818115234375
102,0.0,1277.0,795.0,1487.0,1013.0,1345.26,894.1,1388.89,909.07,1349.8,933.02,1342.65,943.69,1378.58,954.84,27.923423767089844,-27.20222473144531,4.313529968261719
103,0.0,1277.0,795.0,1487.0,1013.0,1345.15,894.31,1388.85,909.18,1349.81,932.93,1342.56,943.58,1378.74,954.65,28.27912902832031,-27.56159210205078,4.3790283203125
104,0.0,1277.0,795.0,1487.0,1013.0,1344.61,894.05,1388.28,908.8,1349.21,933.03,1342.45,943.45,1378.74,954.39,28.18316650390625,-27.19902801513672,4.211769104003906
105,0.0,1277.0,794.0,1486.0,1013.0,1343.68,894.07,1387.43,907.86,1348.5,932.23,1342.55,944.13,1378.5,954.3,28.817840576171875,-27.922080993652344,4.090057373046875
106,0.0,1277.0,794.0,1485.0,1012.0,1342.88,893.98,1386.97,907.18,1348.41,931.78,1342.18,944.2,1377.86,953.96,29.951416015625,-28.20954895019531,4.010467529296875
107,0.0,1276.0,793.0,1484.0,1011.0,1342.0,894.05,1385.89,906.86,1347.64,931.76,1341.83,943.94,1377.35,953.37,30.6383056640625,-26.28746795654297,4.0733489990234375
108,0.0,1274.0,793.0,1483.0,1009.0,1339.79,893.49,1384.09,905.98,1345.31,930.17,1339.85,943.85,1374.15,953.04,31.33319091796875,-25.24158477783203,2.93670654296875
109,0.0,1272.0,790.0,1483.0,1009.0,1338.23,891.77,1382.54,904.5,1342.94,927.2,1335.99,942.39,1370.67,951.71,32.286834716796875,-26.51771545410156,2.250701904296875
110,0.0,1272.0,789.0,1482.0,1008.0,1337.0,890.44,1380.81,902.93,1340.9,925.83,1334.87,941.39,1369.28,950.45,32.391952514648445,-25.0361328125,1.6450881958007812
111,0.0,1271.0,789.0,1480.0,1006.0,1335.4,888.89,1379.09,902.01,1338.93,924.86,1333.41,940.15,1367.4,949.61,33.20150756835937,-24.274169921875,1.8326873779296875
112,0.0,1270.0,788.0,1479.0,1005.0,1334.69,888.01,1378.25,900.9,1338.23,923.59,1332.47,939.46,1366.15,948.73,34.76620483398437,-23.18006896972656,1.31671142578125
113,0.0,1268.0,788.0,1478.0,1004.0,1332.79,886.11,1376.77,899.91,1336.02,922.97,1329.97,937.99,1364.47,947.89,34.601776123046875,-18.435829162597656,1.870452880859375
114,0.0,1269.0,788.0,1477.0,1002.0,1333.24,884.19,1375.57,896.75,1335.7,919.56,1330.3,936.55,1363.03,945.47,37.93453979492188,-21.749679565429688,1.580810546875
115,0.0,1269.0,788.0,1476.0,1002.0,1332.7,883.21,1374.01,895.37,1334.15,918.01,1329.53,936.2,1361.34,944.76,38.06829833984375,-21.8399658203125,2.565093994140625
116,0.0,1267.0,785.0,1475.0,999.0,1331.47,877.23,1371.67,890.48,1330.2,911.09,1326.11,932.24,1355.93,941.48,40.1021728515625,-22.64047241210937,3.4252471923828125
117,0.0,1265.0,780.0,1472.0,995.0,1331.79,874.31,1370.52,889.65,1327.55,907.86,1324.31,928.04,1351.54,939.02,43.01042175292969,-19.43685913085937,5.9072418212890625
118,0.0,1261.0,778.0,1469.0,990.0,1329.52,869.89,1368.36,887.52,1325.07,904.98,1320.78,923.31,1347.82,936.07,44.87689208984375,-13.564422607421875,8.527015686035156
119,0.0,1263.0,776.0,1470.0,989.0,1328.42,869.24,1365.89,883.56,1323.26,899.7,1319.06,922.18,1345.75,932.1,46.34321594238281,-14.015960693359375,12.1876220703125
120,1.0,1262.0,775.0,1470.0,986.0,1329.32,867.13,1364.79,881.11,1322.59,895.6,1317.89,918.65,1343.07,928.27,47.53120422363281,-13.809646606445312,13.552978515625
121,1.0,1261.0,774.0,1469.0,985.0,1330.37,865.53,1364.98,880.43,1322.64,893.84,1317.47,916.3,1342.4,926.58,48.32192993164063,-13.307266235351562,14.231414794921875
122,2.0,1262.0,772.0,1469.0,982.0,1332.05,863.18,1365.64,878.14,1325.16,891.76,1319.93,912.42,1344.63,922.95,50.67381286621094,-15.423049926757812,15.03466796875
123,0.0,1262.0,772.0,1469.0,980.0,1332.03,862.82,1365.75,877.22,1325.2,890.38,1320.16,911.97,1344.49,922.04,50.04312133789063,-15.829940795898438,14.155075073242188
124,2.0,1262.0,771.0,1469.0,980.0,1333.04,861.8,1366.5,876.0,1325.49,887.92,1319.71,910.52,1344.36,920.43,50.07830810546875,-13.844161987304688,15.26190948486328
125,2.0,1263.0,771.0,1469.0,979.0,1334.15,860.5,1367.6,875.59,1326.71,886.79,1320.34,908.71,1345.16,919.37,48.55393981933594,-12.174270629882812,14.52861785888672
126,1.0,1263.0,770.0,1468.0,977.0,1335.54,858.81,1372.32,875.75,1330.22,886.73,1321.02,906.2,1348.74,918.85,48.27784729003906,-11.447799682617188,15.386833190917967
127,1.0,1263.0,769.0,1470.0,978.0,1334.91,857.88,1369.18,873.15,1327.28,883.6,1320.0,906.46,1346.3,917.29,49.2340087890625,-11.814064025878904,14.008186340332033
128,0.0,1263.0,768.0,1469.0,978.0,1335.45,856.76,1368.82,872.1,1327.46,883.37,1320.94,906.07,1346.52,916.93,47.51258850097656,-10.121261596679688,16.026931762695312
129,1.0,1267.0,767.0,1471.0,976.0,1337.33,856.01,1367.14,871.9,1326.92,884.23,1324.28,906.16,1347.12,917.19,48.3692626953125,-10.700569152832033,14.256340026855467
130,1.0,1266.0,766.0,1471.0,975.0,1336.6,855.37,1366.57,871.18,1326.18,883.68,1323.08,905.54,1346.33,916.54,48.63542175292969,-10.156906127929688,15.601341247558596
131,0.0,1266.0,767.0,1470.0,975.0,1336.13,855.52,1366.28,870.5,1325.96,883.5,1323.08,905.85,1346.48,916.21,49.02035522460938,-9.654212951660156,15.674697875976562
132,0.0,1262.0,760.0,1466.0,974.0,1333.81,853.13,1363.78,868.31,1322.94,883.15,1322.47,903.86,1345.95,914.25,48.05738830566406,-5.986976623535156,16.545387268066403
133,0.0,1262.0,760.0,1466.0,974.0,1333.35,852.74,1363.06,868.08,1322.27,883.02,1321.97,904.01,1344.79,914.53,48.87437438964844,-6.255279541015625,16.762481689453125
134,0.0,1261.0,760.0,1466.0,973.0,1332.44,851.7,1361.78,866.41,1320.64,881.41,1320.87,903.45,1343.48,913.47,50.68794250488281,-6.301124572753906,16.201377868652347
135,1.0,1260.0,760.0,1465.0,972.0,1330.86,851.42,1361.33,866.2,1319.4,881.04,1319.22,903.34,1342.1,913.41,51.34944152832031,-5.84033203125,16.544448852539062
136,0.0,1259.0,759.0,1465.0,971.0,1329.42,849.44,1359.35,864.07,1317.59,879.81,1318.4,902.29,1340.69,912.21,52.35200500488281,-5.7494049072265625,16.501724243164062
137,0.0,1257.0,757.0,1463.0,970.0,1328.89,848.32,1356.81,863.15,1315.32,878.44,1316.87,901.2,1337.19,911.25,54.52250671386719,-3.2350006103515625,17.59526824951172
138,0.0,1256.0,757.0,1463.0,970.0,1327.78,848.11,1355.21,862.09,1313.99,877.61,1316.38,901.49,1335.73,910.86,54.2711181640625,-1.6526947021484375,18.645790100097656
139,0.0,1255.0,755.0,1463.0,969.0,1327.39,847.31,1354.23,861.17,1313.05,876.57,1315.92,900.96,1334.5,910.21,54.3089599609375,-1.072998046875,17.600250244140625
140,0.0,1255.0,756.0,1462.0,970.0,1326.61,848.12,1353.79,862.08,1312.59,877.0,1314.96,901.19,1334.08,910.53,55.1444091796875,-1.1488494873046875,17.984329223632812
141,0.0,1254.0,755.0,1461.0,970.0,1325.37,848.23,1352.58,861.68,1311.69,876.84,1314.16,901.34,1333.72,910.3,55.39730834960938,-0.8456497192382812,17.265182495117188
142,0.0,1254.0,755.0,1461.0,970.0,1325.07,847.95,1351.98,861.24,1311.14,876.24,1313.76,901.31,1333.03,910.13,55.0364990234375,-0.5805816650390625,17.382545471191403
143,0.0,1254.0,755.0,1461.0,971.0,1324.96,848.34,1352.21,861.66,1311.23,876.73,1313.75,901.8,1333.56,910.63,54.92616271972656,-0.5094680786132812,17.697067260742188
144,1.0,1254.0,756.0,1462.0,971.0,1325.44,848.35,1353.96,861.92,1312.48,876.65,1313.68,901.45,1334.42,910.55,54.90660095214844,-1.1899795532226562,17.766677856445312
