yaw pitch roll label
57.765533 -25.145858999999998 -14.751235999999999 0
45.56012 -34.413795 -14.981064000000002 0
42.574219 -37.215626 -11.988739 0
35.465088 -12.416763000000001 -2.194214 0
45.505829 -14.754837 -5.88517 0
47.995682 -15.555579999999999 -8.018203999999999 0
51.157394000000004 -12.232712 -5.288139 0
51.080856 -6.062424 1.2595370000000001 0
51.359435999999995 -11.943123 -4.9228819999999995 0
50.457778999999995 -15.223114 -6.728378 0
48.800476 -15.604126 -7.2207490000000005 0
-48.608036 -27.336563 11.649605000000001 2
40.74176 -18.24012 -3.219429 0
31.731964 -17.317047 -2.606598 0
37.951370000000004 -20.450035 -3.234589 0
36.159332 -21.832626 -2.855988 0
35.210602 -22.320969 -4.294853 0
30.839171999999998 -16.670364000000003 -2.731659 0
30.711426 -18.351425 -1.931625 0
31.700775 -20.747772 -3.60244 0
30.729430999999998 -20.032478 -2.6726229999999997 0
30.134827 -19.868744 -2.333008 0
32.711777000000005 -18.505836 -2.135971 0
27.234009000000004 -15.192909 -1.420692 0
29.598373 -23.17289 -5.358383 0
29.162994 -22.481223999999997 -5.4976199999999995 0
30.178192 -24.588036 -6.992958 0
30.256775 -18.032425 -4.8200449999999995 0
78.867249 -23.707352 -2.015045 3
66.107574 -22.81395 -2.2452389999999998 0
18.225555 -14.692779999999999 0.337296 1
14.731704999999998 -15.402672 6.683783999999999 1
14.704407000000002 -30.960541 -16.590607000000002 1
24.489014 -40.841393 -29.879959000000003 1
34.748138 -35.483230999999996 -30.227127000000003 1
24.007462 -44.090590999999996 -24.310333 1
-17.168182 -34.355377000000004 19.424805 1
8.63176 -37.133881 35.000778000000004 1
23.927872 -53.80365 -9.755875 1
17.305389 -52.763237 -7.460632 1
23.340294 -50.781406 -9.325042999999999 1
7.461166 -50.31208 -6.03331 1
54.224915 -26.287308000000003 -6.1110690000000005 0
36.598724 -32.616127 -11.888062 1
39.48735 -20.868462 -4.149139 0
33.384933000000004 -39.344479 -12.070511 1
9.458984 -32.178787 -7.4699860000000005 1
18.8694 -13.519179999999999 2.522552 0
21.606415 -19.590256 0.500183 0
-12.594878999999999 -24.461685 6.625549 2
10.741585 -13.632462 6.116333 0
12.280678 -15.710373 5.950058 0
36.535889000000005 -13.853363 2.386154 0
30.164856 -14.496613 0.348061 0
24.463646 -16.692978 -0.08351900000000001 0
13.403938 -47.136162 -25.417435 1
24.584656 -32.307831 -17.663657999999998 0
40.838791 -11.230927000000001 -14.7798 0
38.836166 -8.312576 -6.658241 0
38.049362 1.03125 -0.35388200000000003 0
33.703064000000005 -6.1539 -3.869583 0
26.176056 -10.909697999999999 -7.064102 0
26.030212 -12.284988 -5.267944 0
3.187614 -8.143317999999999 2.4904330000000003 0
26.234054999999998 -8.312363000000001 -8.592711999999999 0
27.200958 -22.204178 -11.052230999999999 0
37.358826 -4.6393889999999995 -4.324242 0
36.700103999999996 -6.598617999999999 -4.350006 0
43.286652000000004 -10.136154 -8.033783 0
37.205231 -2.747932 12.42482 0
40.647003000000005 -9.254622999999999 39.664429 0
41.7229 -19.421471 -11.562904 1
9.231674 -50.489616 -9.414848 1
8.456619 -48.377701 -2.804031 1
20.498634 -11.249924 6.5030589999999995 0
15.360045999999999 -3.696243 9.906113000000001 0
7.799835000000001 -46.643543 16.016464000000003 1
6.580788 -40.734249 20.751595000000002 1
8.713577 -38.743458000000004 21.682555999999998 1
5.594635 -39.322254 23.636414000000002 1
8.400436000000001 -40.515739 16.064636 1
86.915924 -18.748421 1.736679 3
19.355186 -25.45018 -7.136414 0
5.393234 -27.065102000000003 -1.928177 1
0.036239999999999994 -39.606255 14.284447 1
-1.375458 -39.883987 16.943512 1
-4.406143 -47.42041 14.131943 1
-7.249016 -47.164459 17.21814 1
-0.777878 -50.438782 18.156387 1
0.13352999999999998 -50.057293 16.364197 1
-0.225677 -48.24334 17.934975 1
7.536484 -55.313717000000004 13.385307000000001 1
4.908798 -57.449741 15.777854999999999 1
6.805313000000001 -57.366974 16.054138000000002 1
4.197159 -58.516906999999996 16.076859 1
4.73806 -57.612648 15.350372 1
7.6493910000000005 -56.150063 14.925185999999998 1
9.200911999999999 -57.439285 17.276367 1
4.8458559999999995 -56.729263 17.654594 1
9.600677000000001 -57.642109 16.670837 1
5.907684 -56.865635 20.218201 1
11.228416000000001 -57.99675799999999 18.543854 1
4.904732 -56.76395 20.041603 1
6.639633 -57.02261 19.400458999999998 1
8.080765 -55.155556000000004 17.60891 1
3.127396 -55.145493 16.464661 1
5.561485 -55.24128 14.729172 1
5.3719790000000005 -57.696815 18.25386 1
5.469727 -57.199577000000005 17.404297 1
4.687454 -57.377464 15.878113 1
7.025314 -59.804478 17.030251 1
5.983978 -58.340897 15.892067 1
6.017944 -58.395320999999996 17.217133 1
13.412369 -61.387886 15.671722 1
13.371170000000001 -61.739830000000005 15.989395000000002 1
-4.7933650000000005 -53.199188 15.322510000000001 1
-5.77816 -54.762756 9.893982000000001 1
-3.5761260000000004 -53.51769300000001 7.6558839999999995 1
-0.9725799999999999 -54.158527 7.766716000000001 1
-1.530502 -59.506912 7.198364 1
2.100494 -59.472836 7.376930000000001 1
5.509979 -58.165451000000004 5.591515 1
4.818352 -58.03476 4.364609 1
7.874702 -59.043903 5.02034 1
8.095001 -58.613823 5.773521 1
10.659027 -61.136227000000005 5.231094000000001 1
3.861008 -61.135029 5.7492980000000005 1
1.1778110000000002 -56.619125 10.990799 1
14.460175 -35.555161 -15.115768 1
7.5349960000000005 -42.771202 -11.254180999999999 1
13.55706 -43.619652 -10.538681 1
9.515761999999999 -43.862099 -11.30658 1
11.236755 -44.712723 -10.424636999999999 1
9.768333 -45.745525 -10.158073 1
8.48584 -46.840656 -9.082474000000001 1
12.179580999999999 -46.983703999999996 -9.850997999999999 1
12.893875 -47.907337 -8.818634 1
13.938835000000001 -48.064156 -10.205093 1
7.2841190000000005 -51.855270000000004 -7.390372999999999 1
20.595085 -44.246277 -5.946228 1
8.916091999999999 -58.552567 1.549393 1
17.715529999999998 -58.022434 3.3938599999999997 1
-28.069504 -52.486374 21.630203 2
14.208557 -48.258010999999996 -1.807709 1
13.726073999999999 -57.022404 2.36972 1
10.051651 -55.237246999999996 -3.830513 1
8.759766 -58.148476 2.1698150000000003 1
7.188126 -58.288437 1.598999 1
9.44133 -57.225182 -1.115051 1
7.759491000000001 -57.497046999999995 -2.54924 1
10.152443 -57.773830000000004 -2.45256 1
17.34153 -58.767052 1.903084 1
15.280632 -59.34726 2.1447599999999998 1
8.554642 -59.54356800000001 0.957527 1
6.878997999999999 -59.078926 0.8314590000000001 1
18.743202 -56.308067 -3.762032 1
16.762329 -57.422752 -3.674263 1
13.87793 -57.384147999999996 -1.9274369999999998 1
15.301453 -55.68184300000001 -3.833076 1
17.053497 -48.112896 -12.429977000000001 1
11.144554 -53.587844999999994 -8.025008999999999 1
14.818932 -55.679966 1.470062 1
13.634506 -56.753384 -5.2756419999999995 1
13.385696 -55.867222 -2.571686 1
16.086472 -56.670765 -3.8756410000000003 1
15.320023 -48.673404999999995 -5.540947 1
17.161407 -49.233181 -6.08033 1
10.071419 -57.412932999999995 1.81781 1
11.671356 -54.188766 -5.8719019999999995 1
8.988258 -57.085609 -6.082626 1
26.818634000000003 -14.341179 11.043610000000001 0
28.635941 -21.986007999999998 20.75885 0
16.284012 -52.159690999999995 10.426453 1
-18.712692 -28.625304999999997 38.121414 2
44.720946999999995 -27.700867 -29.613182000000002 0
57.180466 -9.170082 -29.424698 0
56.317657 -13.203278 -7.347931 0
60.92198199999999 -22.029304999999997 19.624809 0
-0.277107 -40.40757 1.7692720000000002 1
-20.093338 -47.580288 4.8945620000000005 2
-0.7609630000000001 -29.042801 5.671355999999999 1
-4.86911 -32.828461 4.548462000000001 1
-23.712418 -34.633064000000005 16.16188 2
8.670822 -34.672836 2.722977 1
22.473106 -60.492622 3.6941300000000004 1
33.401154 -48.234638000000004 -15.508751 1
24.33831 -15.679718 11.904076 0
27.766907 -53.304317000000005 10.094818 1
18.837142999999998 -40.239075 11.408263999999999 1
36.150055 -16.386276000000002 18.232681 0
45.647521999999995 -34.792984000000004 13.738204999999999 0
46.424667 -36.729591 11.520233000000001 0
39.851624 -28.731841999999997 19.032028 0
26.942764 -29.066421999999996 1.009903 1
-4.300612999999999 -43.632979999999996 3.397247 1
20.803276 -55.056599 -2.839264 1
26.414040000000004 -55.360939 -2.092896 1
18.864006 -58.268345 0.806793 1
24.134995 -51.02346 -5.429253 1
52.972 -19.331383 23.755119 0
55.474228000000004 -19.413498 23.475037 0
33.204132 -55.873557999999996 2.5847849999999997 1
34.870117 -62.372765 1.2588270000000001 1
29.099090999999998 -54.055583999999996 -1.265442 1
28.251372999999997 -52.142975 -3.094391 1
20.54776 -54.718666000000006 -4.530136 1
27.461723 -51.779015 -2.257462 1
29.379944000000002 -46.977757000000004 -5.484207 1
47.732696999999995 -32.487106 5.595459 0
60.014877 -51.077579 -18.456192 3
68.856567 -50.750526 -2.499275 3
67.947144 -52.803619 -0.839859 3
66.569275 -54.420601 -18.663681 3
11.452209 -55.146954 -0.638672 1
-21.270523 -57.053776 16.596519 2
17.547729 -49.602551 -5.550262 1
8.537827 -55.78529399999999 -1.8085630000000001 1
29.742309999999996 -55.565445 -0.337074 1
30.964813 -53.783623 -3.39666 1
28.582237 -56.058964 -1.114471 1
33.491791 -50.714287 -0.9616469999999999 1
46.704315 -22.606903 15.59269 0
48.463928 -25.083771 15.635985999999999 0
41.579834000000005 -21.554199 16.898819 0
44.263596 -24.536179 -20.680176 0
3.231903 -52.22588 -11.992188 1
-50.161343 -38.659042 39.638565 2
-23.882355 -35.731215999999996 -5.108765 2
-10.373955 -23.899864 2.506241 2
82.367859 -36.845558000000004 -16.658829 3
79.408691 -32.717575 -27.521317 3
22.936684 -47.906857 -4.110245 1
22.36821 -49.54303 -13.760451999999999 1
22.774498 -47.904517999999996 -12.394233999999999 1
30.956940000000003 -53.595905 -3.0022279999999997 1
45.935974 -33.131577 -5.005989 0
46.637207000000004 -37.534851 -8.057709 0
38.671921000000005 -52.374657 -2.579933 1
22.24736 -31.312088 -8.500534 1
36.947449 -52.83923299999999 -9.590149 1
53.461014 -29.9711 -17.459763 0
52.334045 -19.686386 1.529297 0
41.696822999999995 -5.049072 12.897972 0
44.703232 -11.443992999999999 10.517944 0
40.592971999999996 -18.990837 -0.07910199999999999 0
49.297806 -18.274124 11.272293 0
-28.369941999999998 -34.470321999999996 7.705246000000001 2
54.836853000000005 -20.900351999999998 36.727905 0
40.589859000000004 -45.869854 0.110573 1
54.16806 -56.667213000000004 -0.304665 1
43.429703 -56.123352000000004 -2.192802 1
44.759109 -55.668395999999994 -7.958633 1
45.22142 -49.527428 -7.923958 1
46.751907 -49.24733 -13.929504000000001 1
42.608887 -51.547173 -6.320068 1
40.952682 -51.801079 -9.977753 1
39.119339000000004 -50.389469 -9.73349 1
-32.891373 -29.643158000000003 8.456344999999999 2
46.768677000000004 -39.025555 -6.671715 1
43.667969 -50.820889 -4.403099 1
40.356659 -48.494232000000004 -8.265091 1
42.867340000000006 -47.555374 -9.932289 1
37.045395 -49.123512 -9.593124000000001 1
41.872040000000005 -49.091881 -8.429474 1
41.612488 -53.442379 -2.991119 1
41.382217 -49.655006 -4.579826000000001 1
37.783783 -48.774368 -3.1150439999999997 1
22.988204999999997 -49.724616999999995 -9.466339 1
-23.607895000000003 -54.610977 -2.624886 2
-16.707107999999998 -55.544669999999996 -10.985092 2
34.474990999999996 -47.220692 -11.053009 1
32.357665999999995 -52.084461 -7.509314999999999 1
33.284637 -52.198639 -9.328201 1
63.027374 -19.889763000000002 7.984450999999999 0
56.371841 -20.076164000000002 17.654754999999998 0
56.93533299999999 -18.920105 16.841423000000002 0
21.349388 -3.333542 10.483185 0
75.631989 -8.292732 6.066673000000001 0
87.557449 -28.030319 -22.800003 3
74.783875 -30.664528000000004 -17.385887 0
57.163177000000005 -39.271729 -31.050858 0
78.325897 -16.343559 -10.786118 0
41.888275 1.621216 8.448547 0
66.950958 1.464546 8.817917 0
79.14520300000001 -5.598433999999999 1.167908 0
59.144484999999996 -2.857056 12.376213 0
-24.879166 -42.011589 -9.089157 2
61.69430500000001 -11.698317999999999 -7.432022 0
74.283569 -24.812614 -30.020934999999998 0
66.316498 -6.207489 3.006157 0
62.329086 -11.629822 -6.769928 0
74.916565 -0.72554 -0.202995 0
67.060974 0.089447 18.800919 0
72.258392 -12.469231 37.260406 0
49.247741999999995 -39.979965 -16.914688 1
46.607544 -14.916763000000001 0.527069 0
28.454338 -19.894652999999998 -13.949585 0
63.258041000000006 -39.219215000000005 -17.79174 3
21.955902 -46.156277 -7.742813000000001 1
-23.624222 -31.611679 14.52121 2
33.094359999999995 -58.410132999999995 -3.28775 1
34.685821999999995 -47.188179 5.214087999999999 1
50.948440999999995 -47.802986 4.009987000000001 1
-36.170425 -45.060913 14.713882 2
14.750351 -46.058899 -10.678726 1
24.516205 -42.340828 -4.490463 1
23.407745000000002 -52.617512 1.8570099999999998 1
21.080704 -45.187057 -1.942764 1
22.464920000000003 -48.498084999999996 0.200745 1
19.674934 -29.511597 7.440331 1
7.249344000000001 -50.786652000000004 -25.027344 1
16.490509 -50.549149 -15.004562 1
16.323654 -48.822289000000005 -20.015915 1
27.427246000000004 -42.900478 -4.11985 1
23.549515 -49.588234 -14.519104 1
-0.781265 -57.969448 -14.282561999999999 1
-3.869301 -57.12518299999999 -20.78463 1
-0.6428149999999999 -53.643845 -22.06926 1
20.669815 -34.19664 1.439789 1
24.988068 -45.351692 7.338455000000001 1
30.893555 -48.619278 4.205544000000001 1
44.976166 -25.122513 20.178635 0
57.168395999999994 -23.652786 14.425079 0
52.584564 -17.121826000000002 6.957260000000001 0
-30.550774 -42.348419 -2.090332 2
70.545029 -25.480247 15.089645 0
40.779785 -3.236557 2.1693569999999998 0
28.161278000000003 -26.917801 -6.23082 1
24.943428 -34.257812 -6.130219 0
23.93541 -39.784538 -10.606552 0
15.321152 -33.276894 0.42450699999999997 1
46.991867 -20.414879 5.729851 0
41.430969 -16.230148 -6.532547 0
-7.441742 -38.624207 -3.0025180000000002 1
-12.90274 -27.706328999999997 23.791122 1
40.672272 -14.182326999999999 -15.450073000000001 0
26.064308 -40.070503 -17.100227 1
21.690613 -37.411034 -11.542679 1
25.890960999999997 -38.209717 -15.771759 1
