yaw pitch roll label
53.102722 -8.276276 10.056625 0
54.912964 -10.891182 4.449539 0
48.226395000000004 -8.570160000000001 13.847031 0
64.197937 -9.014069000000001 10.245605 0
56.744843 -3.782547 20.251114 0
66.590515 3.702682 30.162827000000004 0
60.603896999999996 1.62355 19.435485999999997 0
67.228943 -32.471733 -2.758179 3
70.525787 -18.29673 -27.611351000000003 0
45.498259999999995 -1.332436 13.11084 0
68.23556500000001 -14.194817 7.984909 0
62.023499 -13.81073 3.365822 0
51.484161 -9.722610000000001 6.134926 0
-9.236786 -23.957214 1.348557 2
72.037796 -18.725304 1.493752 0
58.018402 -21.744301 -2.880005 0
59.98616 -10.898186 1.229027 0
65.2397 -17.813477 -6.118484 0
55.237793 -12.256866 1.3707120000000002 0
62.206557999999994 -29.232574 -7.786308 0
56.414551 -26.778107000000002 -5.111496 0
61.546218999999994 -27.738922 -8.335693 0
58.168167000000004 -29.189735 -8.043854 0
-9.692581 -26.868346999999996 2.457115 2
70.948761 -12.558105 3.797272 0
44.8965 -39.727608000000004 -15.289078 1
49.982712 -26.156921 -2.1406400000000003 0
39.523438 -11.509247 3.216339 0
49.189514 -7.509589999999999 7.998207000000001 0
82.927704 -24.475128 -29.970444 3
-9.878838 -26.572845 9.082184 2
46.444244 -12.158553999999999 4.003815 0
49.916809 -7.774039999999999 8.253478999999999 0
-36.07077 -30.073486 7.927994 2
56.766602 -14.776276000000001 -2.26062 0
54.247955000000005 -24.454674 -8.850883 0
45.650513000000004 -18.549896 5.3974 0
44.279373 -10.434158 6.212021 0
46.269562 -4.07531 8.488883999999999 0
44.82312 -8.897324000000001 2.974159 0
47.4814 -6.668869 6.488968 0
36.646118 -8.716019000000001 5.030273 0
46.03331 -10.250488 3.878601 0
44.33197 -1.759666 11.827072 0
50.993195 2.666153 17.132285999999997 0
43.600204 -3.181435 10.702133 0
45.538909999999994 -1.8498459999999999 13.301307999999999 0
45.430817 -2.413162 12.24292 0
45.211472 -1.2511139999999998 14.130547 0
47.667159999999996 -5.995163 9.292542 0
41.297165 -27.403069 -5.510216000000001 1
48.717865 -30.988861 -2.4344330000000003 1
52.50589 -14.745482999999998 4.47551 0
41.914536 -17.294983 -2.1567540000000003 0
21.706696 -32.043785 -18.588867 1
33.961822999999995 -12.267609 -9.478897 0
29.82692 -12.599403 -1.40403 0
36.005539 -15.724487 -7.363517999999999 0
28.965972999999998 -16.209557 -8.43605 0
11.291061000000001 -21.906433 -3.464783 2
57.003616 -22.436859 -18.098747 3
6.156143 -24.300598 -1.158798 2
-0.43256400000000006 -26.938713 -8.184723 2
9.068572999999999 -26.602172999999997 -4.852295 2
48.727112 -17.405014 -3.808304 0
7.688263 -21.064117 -0.076691 2
1.6480709999999998 -21.549431 -1.9393619999999998 2
47.191635 -0.347717 13.161987 0
47.945129 -2.852486 12.529525999999999 0
49.093582 -4.947418 11.823143 0
22.121032999999997 -19.681381 1.775681 1
34.294876 -44.554543 3.854599 1
1.2658770000000001 -29.074875 11.052277 1
50.50032 -8.522110000000001 3.845444 0
39.459213 -16.810157999999998 -5.360817 0
43.445343 -3.269371 11.086716000000001 0
56.46546899999999 3.6604769999999998 8.754166 0
29.191238000000002 -13.985504 -4.49028 0
29.207901 -5.941406 4.549507 0
29.067932 -6.237228 3.139908 0
34.851913 -6.169815 7.56308 0
33.384659 -6.947296000000001 5.915749 0
36.532866999999996 -6.8358229999999995 6.94487 0
36.944794 -6.221801999999999 7.419312 0
37.219574 -7.61084 6.730239999999999 0
38.594742 -7.399185000000001 6.618278999999999 0
42.287155 -7.182364999999999 6.031662 0
42.370468 -7.509819 5.745148 0
40.323578000000005 -8.154831 5.310242 0
45.448440999999995 -7.736603 7.668182000000001 0
51.514832 -2.992722 6.38459 0
52.399368 -12.805763 22.68869 0
44.322983 -8.00544 0.459801 0
-0.37290999999999996 -20.298241 0.056671000000000006 2
45.747223 0.071609 11.768761 0
50.106353999999996 -12.344597 -3.202454 0
30.967178000000004 -11.22702 3.8753660000000005 0
27.051483 -15.162223999999998 -0.289505 0
4.141479 -29.249160999999997 -17.8022 2
70.864273 -46.338378999999996 -14.881691 3
15.062119000000001 -28.519920000000003 -14.103889 1
-17.373741 -28.628211999999998 -5.6878660000000005 2
7.26107 -39.129082000000004 -10.532555 1
0.16404000000000002 -35.458706 -15.370956 1
3.7734989999999997 -37.753956 -10.676811 1
4.385994 -29.989128000000004 -8.106995 1
-39.434219 -20.64743 0.951942 2
-0.154541 -31.336807 -1.458832 1
0.710449 -31.52063 -11.145760000000001 1
1.415337 -32.288422 -9.202408 1
0.287781 -30.935515999999996 -8.655899 1
1.747581 -36.268833 -7.421295 1
7.8676070000000005 -27.001198 -4.61808 1
3.975769 -33.61203 -5.9004900000000005 1
-28.99408 -22.411118 0.026848 2
3.7725980000000003 -32.402008 -2.455101 1
46.35585 -21.270981 -9.860611 0
-1.575668 -39.154327 3.718262 1
35.12088 -19.799484 -9.914589 0
77.504654 -34.423279 -31.66317 3
77.059967 -41.038666 -26.812340000000003 3
42.182922 -24.979546 -12.200073 0
12.063514999999999 -26.334121999999997 -8.2407 2
8.873566 -27.125853999999997 -5.514145 2
-16.117828 -22.729286 -0.21462199999999998 2
-9.864807 -24.280113 -0.912437 2
37.945374 -58.709483999999996 -5.658226 1
-16.427589 -20.362862 -5.789871 2
32.19873 -58.746601 -5.066925 1
29.134781 -45.823959 -23.959068 1
22.504058999999998 -12.990036 1.681229 0
19.343002 -14.692459 0.757828 0
-4.4465330000000005 -17.595085 -2.268234 2
-2.229279 -24.901321 -1.246002 2
32.652863 -18.888077 -7.870636 0
26.088516000000002 -30.850121 -11.252197 1
-11.547104 -18.362373 -6.790024000000001 2
12.490378999999999 -22.324814 -3.8390809999999997 1
11.276367 -31.529296999999996 -10.550064 1
-22.606377 -21.753677 2.551735 2
-20.853378 -26.959984000000002 1.019287 2
61.524506 -43.900692 -10.253708 3
-14.937706 -41.992325 -10.633827 2
12.206154 -36.535484000000004 -6.056641 1
-18.458251999999998 -31.308090000000004 -4.953773 2
10.50872 -45.096222 -11.101089 1
44.730164 -32.455428999999995 -3.412201 0
21.139091 -48.379951 -20.898986999999998 1
-9.971031 -24.952301000000002 -1.823898 2
24.3694 -15.304770999999999 0.307686 0
72.573685 -43.484085 -20.110313 3
43.160645 -57.391521 -6.780991 1
16.106766 -10.546799 -0.488724 0
42.6147 -17.536865 -3.347488 0
43.978088 -12.437866 0.913055 0
37.960693 -53.768089 -9.695732000000001 1
31.328033 -30.062859000000003 -11.484039 1
-8.900925 -24.666634 0.577866 2
23.676727 -61.982609 -1.163864 1
24.069733 -19.126151999999998 -2.235748 0
19.953209 -28.423415999999996 -9.643661 1
14.67215 -33.164916999999996 -8.886223 1
14.615935999999998 -33.785027 -11.061996 1
16.521172 -36.592461 -13.967583 1
21.041138 -49.926437 -25.505035 1
40.928696 -46.113865000000004 -8.687880999999999 1
-6.817825 -16.80722 1.218407 2
60.796204 -27.96627 -21.835860999999998 3
44.100632 2.0209349999999997 14.836761 0
62.14735400000001 -36.337086 -4.312698 3
74.171555 -43.971733 -5.8154069999999995 3
-14.279395999999998 -10.187111 5.62326 2
-3.181953 -57.123577000000004 -11.927071 1
80.22479200000001 -33.039749 -29.118042 3
44.445663 -12.642693 -10.884735000000001 0
45.720642 -49.131157 1.63028 3
51.361465 10.435547 35.142456 0
33.562271 -50.76088 -11.314407000000001 1
47.90036 -31.588966 -14.079635999999999 0
27.531204 -13.953064000000001 2.7099 0
18.662506 -37.43866 -24.848953 1
20.123108 -26.59623 -11.362915 1
17.541428 -28.301178000000004 -11.464531 1
13.786957000000001 -21.768608 -3.8316800000000004 1
33.302459999999996 -9.612366 -2.308388 0
47.770691 -8.824974000000001 5.972733 0
14.002739000000002 -22.627945 -5.031921 1
46.996429 -14.115532 4.463699 0
58.763259999999995 -8.952652 7.770142 0
69.37655600000001 -40.586758 -4.823624 3
52.652221999999995 -34.436737 -7.486382000000001 3
50.769608000000005 -42.538204 -1.5230709999999998 3
56.545441000000004 -39.605185999999996 1.336624 3
38.000961 -37.842224 -2.189209 3
31.120178000000003 -54.009636 1.800201 3
61.351958999999994 -29.274071000000003 -1.488716 3
75.874985 -42.783588 -15.884468 3
25.200096 -12.149086 -1.024246 0
29.804214 -12.64135 -0.01799 0
43.562622 -29.728058 -9.329711999999999 1
50.512894 -36.267596999999995 -10.204414 3
77.98318499999999 -28.896309000000002 -12.101013 3
40.635834 -48.835304 2.349609 3
51.43367 -50.035538 4.497505 3
76.237915 -52.865078000000004 -14.099464000000001 3
48.413193 -33.271301 -1.125687 3
68.898315 -34.609283000000005 0.211876 3
65.025253 -51.558739 -11.950363000000001 3
11.943909 -23.219894 -8.148712 1
53.413849 -43.113448999999996 -34.951187 1
27.206954999999997 -52.175003000000004 -22.386963 1
35.417664 -47.208183 -27.761139 1
26.350685 -46.966637 -19.817923999999998 1
35.025452 -55.903549 -14.669373 1
7.71627 -32.336265999999995 -13.752144 2
3.7282870000000004 -26.766937 -15.170906 2
47.948166 -32.047211 -19.966995 0
55.510254 -40.91008 -2.068886 3
59.87048299999999 -52.53476 -4.152031 1
29.305816999999998 -50.533958 -18.282272 1
31.31604 -43.919739 -24.086571 1
46.642456 -27.429565000000004 -12.500946 0
45.460159000000004 -36.235943 -12.107224 1
33.42244 -50.012131 -22.247452 1
-14.382645000000002 -33.486076000000004 8.961891 2
-10.048805 -29.682274 5.072357 2
-28.000427000000002 -27.098328000000002 1.689445 2
29.451935 -50.180611 -10.20755 1
33.893188 -44.115448 -21.942703 1
37.6017 -45.974090999999994 -22.728012 1
19.307693 -31.934859999999997 -13.177582000000001 1
11.475967 -38.587727 -11.818909 1
30.497985999999997 -49.17778 -23.131935000000002 1
33.124573 -51.983849 -19.482765 1
28.315453 -53.058399 -13.723892000000001 1
34.352356 -56.443554000000006 -13.188751000000002 1
40.20726 -42.540791 -25.078110000000002 1
35.580231 -55.433868000000004 -16.603333 1
36.628632 -49.753059 -22.505226 1
48.86203 -21.757866 -6.548637 0
42.068665 -20.842453 -10.173492 0
-22.05201 -25.016891 -0.379395 2
32.391846 -48.093193 -24.460487 1
30.316193 -47.253227 -17.963821 1
22.176933 -43.471321 -19.630714 1
-22.001144 -27.559036 -8.318123 2
19.743279 -23.222008 -6.500412 0
-6.716995 -30.941947999999996 -4.532204 2
-1.334732 -30.514282 -8.433883999999999 2
36.450928000000005 -52.376007 -15.141693 1
-14.82151 -35.502651 3.2841190000000005 2
28.482879999999998 -59.076770999999994 -10.128867999999999 1
-17.489020999999997 -36.268741999999996 -3.307526 2
-8.189873 -42.108433000000005 -4.874741 2
-6.501297 -24.535010999999997 -2.41539 2
-6.844894 -24.059067000000002 -2.800491 2
56.04502900000001 -45.596066 -18.037025 0
66.564392 -37.410553 -18.567085000000002 0
-6.986549 -40.187248 0.9323879999999999 2
70.7314 -40.480858000000005 -16.411514 0
72.554199 -34.399260999999996 -16.075539000000003 0
41.717651000000004 -44.614571000000005 -23.671242000000003 1
78.612 -24.008728 -8.016632000000001 3
84.520691 -36.325882 -28.917548999999998 3
65.315292 -23.138313 -1.7425689999999998 3
11.619933999999999 -22.532478 18.278945999999998 1
-3.5108800000000002 -30.422966 8.856339 2
42.915465999999995 -38.965405 -14.02108 1
-4.779991000000001 -24.365517 2.304123 2
46.181488 -35.913071 -19.783165 1
34.799591 -40.453865 -12.273903 1
69.485474 -39.519257 -26.561569 1
82.21417199999999 -20.928726 -8.228027 0
79.498428 -27.788399 -9.642174 0
-14.140778 -24.078812 1.615059 2
72.844238 -32.184822 -11.326561 0
-17.938095 -27.002990999999998 4.856659 2
42.314362 -35.5937 -12.835091 1
-30.721221999999997 -36.806549 4.175612999999999 2
41.865082 -47.609261 -26.498611 1
52.761871 -40.11739 -15.013214000000001 1
47.345993 -43.971657 -28.598824 1
45.517395 -45.633305 -27.613663 1
67.64874300000001 -24.602257 -2.01741 3
29.83902 -50.703209 -25.183456 1
42.691772 -53.230911 -24.026703 1
4.71991 -34.583054 -5.591553 1
33.060913 -48.387325 -0.848534 1
13.352073999999998 -52.361397 -6.487769999999999 1
13.685326000000002 -45.936363 -7.5382229999999995 1
47.390701 -56.024879000000006 -16.862220999999998 1
4.4835970000000005 -27.028969 -4.815216 2
43.685364 -54.881714 -4.616089 1
1.108932 -32.941757 -12.630096 2
-16.601868 -43.846333 0.65509 2
45.019135 -38.016022 -46.207474 1
25.819839 -45.668999 -41.610718 1
33.449905 -44.640369 -46.425377000000005 1
39.880035 -40.548716999999996 -38.715202000000005 1
43.538681 -55.611633 -0.736931 1
48.567122999999995 -51.024277000000005 -21.625656 1
48.230225 -57.71925 -14.206337 1
46.754395 -57.264648 -4.3302309999999995 1
44.323395 -52.740623 -4.272125 1
46.254059000000005 -53.148911 -18.59153 1
47.478012 -51.425827000000005 -26.018310999999997 1
44.619735999999996 -50.630417 -23.150192 1
47.138946999999995 -44.466965 -17.277382 1
40.352814 -52.497726 -24.33696 1
57.846649 -11.326546 5.589218 0
-21.188194 -25.799637 28.931557 2
-0.948868 -27.74292 10.322914 2
31.415833000000003 -41.080135 -20.507637 1
38.865784000000005 -21.237305 4.162582 0
49.107864 -21.616959 -3.687012 0
45.856186 -31.967079 -11.725174 1
44.585449 -41.208008 -7.250953999999999 1
45.481873 -37.493649 -5.301071 1
45.938202000000004 -11.849922 4.05513 0
54.042343 -32.867928000000006 -4.708176 1
50.714996 -37.44558 -5.5396730000000005 1
52.897186 -36.528934 -6.873886 1
52.448822 -33.491104 -1.148682 1
